wordle_id,tweet_id,tweet_date,tweet_username,tweet_text
214,1484020180913168385,2022-01-20 04:29:17+00:00,MalikAsfa,"Wordle 214 6/6

⬜⬜🟨⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜🟨⬜
🟩🟩🟨⬜⬜
🟩🟩🟩🟩🟩"
214,1484020187506556929,2022-01-20 04:29:19+00:00,pmbAustin,"Wordle 214 4/6

⬛⬛⬛🟨🟨
⬛🟨🟨🟨⬛
⬛⬛🟩🟨🟩
🟩🟩🟩🟩🟩"
214,1484020197270822912,2022-01-20 04:29:21+00:00,ZacKBrownBand3,"Wordle 214 3/6

🟨⬛🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩"
214,1484020197711400961,2022-01-20 04:29:21+00:00,chickenphinger,"Wordle 214 5/6

⬛⬛⬛⬛🟩
⬛⬛⬛⬛🟩
⬛⬛🟨⬛🟩
🟩🟨🟨🟨🟩
🟩🟩🟩🟩🟩
Officially in the WORDLE Gang."
214,1484020212458561539,2022-01-20 04:29:25+00:00,Skeleton__Dad,"Wordle 214 3/6

⬛⬛🟩⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩
I’m going sicko mode!!!"
214,1484020221065109506,2022-01-20 04:29:27+00:00,unsilent_stephy,"Wordle 214 3/6

🟩⬛⬛🟩🟩
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
214,1484020225284706306,2022-01-20 04:29:28+00:00,ayytmarcs,"Wordle 214 4/6

⬛🟩⬛⬛🟩
⬛🟨🟨⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
214,1484020228392632320,2022-01-20 04:29:28+00:00,FinalDisciple,"Wordle 214 6/6

⬛⬛🟩🟨⬛
🟨⬛🟩⬛⬛
⬛⬛🟩⬛🟩
⬛⬛🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
214,1484020261296869379,2022-01-20 04:29:36+00:00,ChaneyyyMeee,"Wordle 214 3/6

⬛⬛⬛⬛⬛
⬛⬛🟨⬛⬛
🟩🟩🟩🟩🟩

Does this mean I’m smart? Lol"
214,1484020284449460225,2022-01-20 04:29:42+00:00,MichaelDaurio,"Wordle 214 3/6

⬛⬛⬛⬛⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩"
214,1484020287171698691,2022-01-20 04:29:42+00:00,Toyall,"Wordle 214 6/6

⬜⬜⬜🟨⬜
⬜⬜🟨⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
214,1484020302099230722,2022-01-20 04:29:46+00:00,robynjmasse,"Wordle 214 4/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
🟨🟨⬛⬛🟩
🟩🟩🟩🟩🟩"
214,1484020329144266754,2022-01-20 04:29:52+00:00,kayenarr,"Wordle 214 4/6

⬛⬛⬛⬛⬛
⬛🟨⬛🟨⬛
🟨⬛🟩⬛⬛
🟩🟩🟩🟩🟩"
214,1484020331295641601,2022-01-20 04:29:53+00:00,MikePalmer_,"Wordle 214 6/6

⬜🟨⬜⬜⬜
⬜⬜🟨⬜⬜
🟨🟩🟨⬜⬜
🟨🟩🟨🟨⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩 barely"
214,1484020339369672707,2022-01-20 04:29:55+00:00,_jordangartrell,"Wordle 214 3/6

⬛⬛⬛⬛🟩
🟩🟨⬛🟨🟩
🟩🟩🟩🟩🟩"
214,1484020347640950786,2022-01-20 04:29:57+00:00,MarissaaaaE,"Wordle 214 3/6

🟩⬛⬛⬛⬛
🟩🟩⬛🟨⬛
🟩🟩🟩🟩🟩

Impressed myself"
214,1484020352166604801,2022-01-20 04:29:58+00:00,TheFirmMan,"Wordle 214 6/6

⬛🟩⬛⬛⬛
⬛🟩🟨⬛🟨
🟨🟩🟨⬛⬛
⬛🟩🟨⬛⬛
🟩🟩🟨🟨🟨
🟩🟩🟩🟩🟩"
214,1484020358667636740,2022-01-20 04:29:59+00:00,313trixie,"Wordle 214 3/6

⬛⬛⬛⬛⬛
🟨🟨⬛⬛🟩
🟩🟩🟩🟩🟩"
214,1484020366682963968,2022-01-20 04:30:01+00:00,pstead530,"Wordle 214 3/6

⬛⬛🟩⬛⬛
⬛⬛⬛🟩🟩
🟩🟩🟩🟩🟩  
3/6 is worth a tweet 😉"
214,1484020404809129989,2022-01-20 04:30:10+00:00,danielnhand,"Wordle 214 4/6

⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩"
214,1484020416335077376,2022-01-20 04:30:13+00:00,KoleFreestone,"Wordle 214 3/6

🟨⬛🟩🟩⬛
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩

First try. I feel so powerful. Can’t believe my massive brain fits in my head."
214,1484020431816257538,2022-01-20 04:30:17+00:00,rileyjmccoy,"Wordle 214 3/6

⬜⬜⬜⬜🟩
🟩🟨⬜🟨🟩
🟩🟩🟩🟩🟩 did I do good"
214,1484020455354818562,2022-01-20 04:30:22+00:00,PocketFul0fHobi,"Wordle 214 4/6

⬜🟨⬜⬜⬜
⬜⬜🟨⬜⬜
🟨🟩🟩⬜⬜
🟩🟩🟩🟩🟩"
214,1484020464406056962,2022-01-20 04:30:25+00:00,Bjensen630,"Wordle 214 3/6

⬜⬜🟩⬜⬜
⬜⬜🟩⬜🟨
🟩🟩🟩🟩🟩"
214,1484020477320470536,2022-01-20 04:30:28+00:00,thechrisroberts,"Wordle 214 2/6

⬜🟨⬜⬜⬜
🟩🟩🟩🟩🟩

Told myself not to share any more of these. But…"
214,1484020480327573506,2022-01-20 04:30:28+00:00,billycarlson,"Wordle 214 4/6

🟩⬜🟨🟨⬜
🟩⬜🟩🟩🟩
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩"
214,1484020480944209922,2022-01-20 04:30:29+00:00,lydfrank,"Wordle 214 3/6

⬛⬛⬛⬛⬛
⬛⬛🟩🟨⬛
🟩🟩🟩🟩🟩"
214,1484020485897678849,2022-01-20 04:30:30+00:00,spreidel,"Wordle 214 4/6

⬛⬛⬛⬛⬛
⬛⬛⬛🟨🟨
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩"
214,1484020489412612102,2022-01-20 04:30:31+00:00,jaggy_mince,"Wordle 214 3/6

⬜⬜🟩⬜⬜
⬜🟨🟩🟩⬜
🟩🟩🟩🟩🟩"
214,1484020491606274048,2022-01-20 04:30:31+00:00,bluedaochao,"Wordle 214 5/6

⬛🟩🟩⬛⬛
⬛🟨⬛⬛⬛
🟨🟩🟩⬛⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩"
214,1484020508794540033,2022-01-20 04:30:35+00:00,jtsolomon,"Wordle 214 5/6

⬜🟨⬜🟨⬜
🟨🟨🟨⬜⬜
⬜🟨🟩🟨⬜
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩"
214,1484020531104038912,2022-01-20 04:30:41+00:00,darknight068,"Wordle 214 3/6

⬜⬜⬜⬜⬜
⬜⬜🟩⬜🟩
🟩🟩🟩🟩🟩. I guess I’ll give this a shot.  Lol"
214,1484020535017230337,2022-01-20 04:30:41+00:00,brikeilarcnn,"Wordle 214 3/6

🟨⬜⬜🟨⬜
🟨🟩🟩⬜⬜
🟩🟩🟩🟩🟩"
214,1484020537928077315,2022-01-20 04:30:42+00:00,jenbelkwhite,"Wordle 214 4/6

⬛🟨⬛⬛⬛
🟩⬛⬛🟩⬛
🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩"
214,1484020544836018178,2022-01-20 04:30:44+00:00,sacimino40,"Wordle 214 3/6

⬛🟨⬛⬛⬛
🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩"
214,1484020644920668165,2022-01-20 04:31:08+00:00,jayciedido,"Wordle 214 5/6

⬛⬛🟨⬛⬛
🟩🟨⬛⬛⬛
🟩⬛🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩"
214,1484020664008949762,2022-01-20 04:31:12+00:00,msconjenniality,"Wordle 214 5/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛🟩⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩"
214,1484020707269005313,2022-01-20 04:31:23+00:00,CreativeQueenD,"Wordle 214 5/6

⬜🟨⬜⬜🟩
⬜⬜🟩⬜🟩
⬜⬜⬜⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩"
214,1484020716966133762,2022-01-20 04:31:25+00:00,LiliDee_,"Wordle 214 6/6

🟨⬛⬛⬛⬛
🟨⬛⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩"
214,1484020735865729030,2022-01-20 04:31:29+00:00,GucciTigerr,"Wordle 214 5/6

⬛🟨⬛⬛🟨
⬛🟨🟨🟩⬛
⬛🟩⬛🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩"
214,1484020736910151684,2022-01-20 04:31:30+00:00,David_Eck,"Wordle 214 3/6

🟩⬛🟨🟨⬛
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
214,1484020746796077059,2022-01-20 04:31:32+00:00,Phyu_birdiemama,"Wordle 214 3/6

⬛⬛⬛⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩"
214,1484020755192946690,2022-01-20 04:31:34+00:00,x5u36li1,"Wordle 214 4/6

⬜🟩⬜⬜⬜
⬜🟩🟨🟨⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩"
214,1484020764928102401,2022-01-20 04:31:36+00:00,alenaee,"Wordle 214 3/6

⬛⬛⬛⬛⬛
⬛⬛🟨⬛⬛
🟩🟩🟩🟩🟩

Today was a good day 👆🏻"
214,1484020774063132673,2022-01-20 04:31:38+00:00,HartNation,"Wordle 214 3/6

🟨🟩⬜🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
214,1484020803112878080,2022-01-20 04:31:45+00:00,clalter59,"Wordle 214 3/6

🟩⬜⬜⬜⬜
🟩🟨🟨🟨🟨
🟩🟩🟩🟩🟩"
214,1484020824185081856,2022-01-20 04:31:50+00:00,Taleeb,"Wordle 214 2/6

⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
🤓🤓🤓🤓🤓"
214,1484020851238477829,2022-01-20 04:31:57+00:00,KennyGutz,"Wordle 214 5/6

⬛⬛🟨⬛🟩
⬛⬛🟨🟨🟩
⬛🟨🟨⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩"
214,1484020854195322884,2022-01-20 04:31:58+00:00,J_black75,"Wordle 214 4/6

🟨⬛⬛⬛⬛
⬛🟨🟨🟩⬛
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
214,1484020879759536129,2022-01-20 04:32:04+00:00,GriffinRoth,"Wordle 214 3/6

⬜⬜⬜⬜⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩

Is this good?"
214,1484020898390626306,2022-01-20 04:32:08+00:00,alazylamb,"Wordle 214 3/6

🟨⬜🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩"
214,1484020919278481408,2022-01-20 04:32:13+00:00,jason4wire,"Wordle 214 2/6

⬜⬜🟩⬜⬜
🟩🟩🟩🟩🟩"
214,1484020933866229766,2022-01-20 04:32:17+00:00,max0ch1sm,"Wordle 214 3/6

⬛⬛⬛🟨⬛
⬛⬛⬛🟨🟩
🟩🟩🟩🟩🟩"
214,1484020938630959106,2022-01-20 04:32:18+00:00,DuckDellingr,"Wordle 214 4/6

⬛🟨⬛⬛🟩
⬛🟨⬛🟩⬛
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
214,1484020941143166976,2022-01-20 04:32:18+00:00,justinroque_,"Wordle 214 3/6

⬛⬛⬛⬛🟩
⬛⬛🟨⬛⬛
🟩🟩🟩🟩🟩"
214,1484020948185624578,2022-01-20 04:32:20+00:00,mikaela_webber,"Wordle 214 2/6

⬛🟨⬛⬛⬛
🟩🟩🟩🟩🟩

AHHHHHHHH"
214,1484020975825915906,2022-01-20 04:32:27+00:00,boomboom2010,"Wordle 214 3/6

🟩⬜⬜🟨⬜
🟩⬜⬜🟩🟩
🟩🟩🟩🟩🟩"
214,1484020994645790721,2022-01-20 04:32:31+00:00,jmisraje1111,"Wordle 214 3/6

⬜⬜⬜⬜🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩"
214,1484021003483111427,2022-01-20 04:32:33+00:00,doppelganger70,"Wordle 214 4/6

⬛⬛⬛🟨⬛
⬛⬛🟩⬛🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
214,1484021038585237506,2022-01-20 04:32:42+00:00,MarkDellacca,"Wordle 214 3/6

⬛🟨🟩🟨⬛
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩"
214,1484021052451655682,2022-01-20 04:32:45+00:00,StaciaCarlson,"Wordle 214 5/6

⬛⬛⬛⬛⬛
⬛⬛🟩⬛🟩
⬛🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
214,1484021081249918980,2022-01-20 04:32:52+00:00,ESerafina42,"Wordle 214 2/6

⬜⬜🟨⬜🟨
🟩🟩🟩🟩🟩"
214,1484021085775568897,2022-01-20 04:32:53+00:00,MyHopeWorl,"Wordle 214 5/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟩
⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩

I FUCKING FIGURED OUT WHAT THIS WAS OH MY GOD"
214,1484021106532966402,2022-01-20 04:32:58+00:00,mbmatt,"Wordle 214 2/6

🟩⬛🟩⬛⬛
🟩🟩🟩🟩🟩"
214,1484021131153747968,2022-01-20 04:33:04+00:00,doobshmoob,"Wordle 214 4/6

⬛⬛🟩⬛⬛
⬛⬛🟨⬛⬛
🟨🟩🟩⬛⬛
🟩🟩🟩🟩🟩"
214,1484021136912314369,2022-01-20 04:33:05+00:00,clseeyedleap,"Wordle 214 3/6

⬜⬜⬜⬜⬜
🟨⬜⬜⬜🟨
🟩🟩🟩🟩🟩 this is the first time I played this. ⁦@ellynmarsh⁩"
214,1484021139190030338,2022-01-20 04:33:06+00:00,i_BeBuggin,"Wordle 214 4/6

🟨⬛🟩🟩⬛
⬛⬛🟩🟩🟩
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
214,1484021139835785216,2022-01-20 04:33:06+00:00,pidgejgv,"Wordle 214 3/6

🟩🟨🟨⬛⬛
🟩⬛🟩🟩⬛
🟩🟩🟩🟩🟩

I was bored and now that I understand the game… it’s lowkey satisfying"
214,1484021150413897730,2022-01-20 04:33:08+00:00,Torreezyy,"Wordle 214 4/6

⬜⬜⬜🟨⬜
🟨⬜⬜🟨⬜
⬜🟨🟨⬜⬜
🟩🟩🟩🟩🟩"
214,1484021159096205314,2022-01-20 04:33:10+00:00,purduebandmom,"Wordle 214 4/6

⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
🟨⬛🟩🟨⬛
🟩🟩🟩🟩🟩"
214,1484021165861396482,2022-01-20 04:33:12+00:00,basura_mode,"Wordle 214 3/6

⬛⬛⬛⬛⬛
🟩⬛🟨⬛⬛
🟩🟩🟩🟩🟩

3 TRIES LETS GOOOOO"
214,1484021175772532737,2022-01-20 04:33:14+00:00,kelseythinks,"Wordle 214 4/6

⬛⬛⬛🟨🟨
🟨🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩"
214,1484021180076015618,2022-01-20 04:33:15+00:00,Community_27,"Wordle 214 3/6

🟩⬜⬜🟨⬜
🟩🟨🟨⬜⬜
🟩🟩🟩🟩🟩"
214,1484021180784857091,2022-01-20 04:33:15+00:00,ilia,"Wordle 214 4/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
🟩🟨🟨⬛⬛
🟩🟩🟩🟩🟩"
214,1484021189375049733,2022-01-20 04:33:17+00:00,Cersader,"Wordle 214 3/6

⬜🟩⬜⬜⬜
🟩⬜⬜🟨🟨
🟩🟩🟩🟩🟩"
214,1484021190054141955,2022-01-20 04:33:18+00:00,tokome,"Wordle 214 3/6

⬛🟩⬛🟨⬛
🟩🟩⬛🟨⬛
🟩🟩🟩🟩🟩

sun rising on the horizon?"
214,1484021216751009799,2022-01-20 04:33:24+00:00,leahtvtalk,"Wordle 214 3/6

⬜⬜⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩"
214,1484021233200996352,2022-01-20 04:33:28+00:00,davereimer604,"Wordle 214 4/6

⬜🟨⬜⬜⬜
⬜⬜🟨⬜🟩
🟩⬜🟨⬜🟩
🟩🟩🟩🟩🟩"
214,1484021246903742464,2022-01-20 04:33:31+00:00,KevCantHang,"Wordle 214 3/6

⬛🟨⬛⬛⬛
⬛🟨⬛⬛⬛
🟩🟩🟩🟩🟩

When a sigma male is at his most desperate…? he is also at his most dangerous…"
214,1484021251190501378,2022-01-20 04:33:32+00:00,parnika_puri,"Wordle 214 4/6

⬛⬛🟩⬛⬛
⬛⬛🟩🟩🟨
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩"
214,1484021272749215745,2022-01-20 04:33:37+00:00,jonasvnoucek,"Wordle 214 3/6

🟩🟨⬛⬛⬛
🟩⬛🟨🟨⬛
🟩🟩🟩🟩🟩

To je zase trendy blbost, ale podpořím manželku."
214,1484021280827445249,2022-01-20 04:33:39+00:00,ImChrisWoodburn,"Wordle 214 3/6

🟩⬛🟩🟩🟩
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
214,1484021293464756224,2022-01-20 04:33:42+00:00,mudmo,"Wordle 214 3/6

🟨⬜⬜⬜⬜
⬜🟨⬜🟨🟩
🟩🟩🟩🟩🟩"
214,1484021294366703616,2022-01-20 04:33:43+00:00,GeoguyJ,"Wordle 214 4/6

⬜⬜⬜⬜⬜
⬜⬜🟨⬜⬜
⬜🟩⬜🟨⬜
🟩🟩🟩🟩🟩"
214,1484021296811823104,2022-01-20 04:33:43+00:00,tsrussell3,"Wordle 214 3/6

⬛⬛⬛⬛⬛
🟩⬛🟨⬛⬛
🟩🟩🟩🟩🟩"
214,1484021324582252544,2022-01-20 04:33:50+00:00,bemo626,"Wordle 214 2/6

🟩🟨🟨⬛⬛
🟩🟩🟩🟩🟩"
214,1484021331461124098,2022-01-20 04:33:51+00:00,lisapete2010,"Wordle 214 2/6

⬜🟨🟨🟨⬜
🟩🟩🟩🟩🟩"
214,1484021335814721536,2022-01-20 04:33:52+00:00,TemitopeLeke,"Wordle 214 4/6

🟨⬛⬛⬛⬛
⬛⬛🟨⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩"
214,1484021366584139777,2022-01-20 04:34:00+00:00,johngromada,"Wordle 214 4/6

⬜⬜⬜⬜🟩
⬜🟨⬜⬜🟩
⬜⬜🟨🟨🟩
🟩🟩🟩🟩🟩"
214,1484021380823728128,2022-01-20 04:34:03+00:00,motomamis,"Wordle 214 4/6

⬛⬛⬛⬛⬛
🟩⬛🟨🟨⬛
🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩"
214,1484021391452217349,2022-01-20 04:34:06+00:00,Edelgard_Ebooks,"Wordle 214 3/6

🟩⬛🟨🟨⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩"
214,1484021407214358530,2022-01-20 04:34:09+00:00,BobwithtwoBs,"Wordle 214 3/6

⬛⬛⬛🟨⬛
⬛🟨⬛⬛🟩
🟩🟩🟩🟩🟩"
214,1484021407940071429,2022-01-20 04:34:10+00:00,ThaChunkman,"Wordle 214 4/6

⬛⬛⬛⬛⬛
⬛⬛🟨⬛⬛
🟩🟨🟨⬛⬛
🟩🟩🟩🟩🟩"
214,1484021417133936643,2022-01-20 04:34:12+00:00,jrod_62,"Wordle 214 4/6

⬛⬛⬛⬛🟨
⬛🟩🟨⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
214,1484021419054972928,2022-01-20 04:34:12+00:00,umbreon2013,"Wordle 214 5/6

🟨⬜⬜⬜⬜
⬜⬜⬜⬜⬜
⬜⬜🟨🟨🟨
⬜🟨🟨🟨⬜
🟩🟩🟩🟩🟩"
214,1484021430207533057,2022-01-20 04:34:15+00:00,jlinse,"Wordle 214 3/6

⬛⬛⬛⬛⬛
⬛🟨🟨🟨⬛
🟩🟩🟩🟩🟩

Me: engaging in what my therapist calls “textbook overthinking” 
Wordle: a very simple five letter word"
214,1484021434066243586,2022-01-20 04:34:16+00:00,aroonvijaykar,"Wordle 214 3/6

⬛⬛🟨🟨⬛
🟩🟨🟨⬛⬛
🟩🟩🟩🟩🟩  ⁦@aartibhatnagar⁩ lesgoooo"
214,1484021440483495936,2022-01-20 04:34:17+00:00,JBird2001,"Wordle 214 2/6

🟩🟨⬜🟩🟨
🟩🟩🟩🟩🟩"
214,1484021447945195521,2022-01-20 04:34:19+00:00,mandydeville,"Wordle 214 3/6

⬛⬛🟩⬛⬛
🟩⬛🟩⬛⬛
🟩🟩🟩🟩🟩"
214,1484021461845098496,2022-01-20 04:34:22+00:00,samanthadelayed,"Wordle 214 3/6

🟨⬜⬜⬜⬜
⬜🟨🟨🟩⬜
🟩🟩🟩🟩🟩"
214,1484021482426671114,2022-01-20 04:34:27+00:00,SAGETAURUS,"Wordle 214 5/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩

why was this so hard"
214,1484021491666599938,2022-01-20 04:34:30+00:00,mkminach,"Wordle 214 4/6

🟨🟨⬜⬜⬜
⬜⬜🟩🟩⬜
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩 https://t.co/kOKSKIZgTc"
214,1484021492685889536,2022-01-20 04:34:30+00:00,hannah_otter,"Wordle 214 3/6

🟩⬜🟩⬜⬜
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩 

i caved and as expected i am genius"
214,1484021502810939392,2022-01-20 04:34:32+00:00,Shanebt02,"Wordle 214 5/6

⬛⬛⬛🟨⬛
🟨⬛🟨⬛🟨
⬛🟩🟨🟨⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩"
214,1484021503792402436,2022-01-20 04:34:32+00:00,MACampos86,"Wordle 214 3/6

🟩⬛🟩⬛⬛
🟩⬛🟩⬛⬛
🟩🟩🟩🟩🟩"
214,1484021506313273352,2022-01-20 04:34:33+00:00,tunechiika,"Wordle 214 3/6

⬜⬜⬜⬜⬜
⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩

This sparked such joy."
214,1484021508167110657,2022-01-20 04:34:33+00:00,Bdoom45,"Wordle 214 4/6

⬛⬛🟨⬛⬛
🟩⬛🟨🟨⬛
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
214,1484021514332622858,2022-01-20 04:34:35+00:00,TrevorFrampton,"Wordle 214 5/6

⬜🟨⬜⬜⬜
🟨⬜🟩🟩⬜
⬜⬜🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩 my first one. Not terrible, but clearly I can do better. #wordle"
214,1484021519621701634,2022-01-20 04:34:36+00:00,TotallyVannah,"Wordle 214 2/6

🟩⬛🟨⬛⬛
🟩🟩🟩🟩🟩

LOL HOW EVEN"
214,1484021525787418627,2022-01-20 04:34:38+00:00,331coupe,"Wordle 214 4/6

⬜⬜🟨⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩"
214,1484021554929455106,2022-01-20 04:34:45+00:00,patrickjreardon,"Wordle 214 4/6

⬛🟩⬛⬛⬛
⬛🟩⬛🟨⬛
🟨🟩🟨⬛⬛
🟩🟩🟩🟩🟩"
214,1484021559689891841,2022-01-20 04:34:46+00:00,SpaztasticEmma,"Wordle 214 4/6

⬛🟨⬛⬛⬛
⬛🟩⬛🟩⬛
🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩"
214,1484021563557126144,2022-01-20 04:34:47+00:00,anjo_david,"Wordle 214 4/6

⬛⬛⬛🟨⬛
🟩⬛🟨⬛⬛
🟩⬛🟨🟨🟨
🟩🟩🟩🟩🟩"
214,1484021581667921923,2022-01-20 04:34:51+00:00,cdevers20,"Wordle 214 2/6

🟩⬜⬜⬜🟨
🟩🟩🟩🟩🟩"
214,1484021600668291075,2022-01-20 04:34:56+00:00,kelciefrye,"Wordle 214 2/6

🟩⬜⬜⬜⬜
🟩🟩🟩🟩🟩"
214,1484021608847065090,2022-01-20 04:34:57+00:00,Diabease,"Wordle 214 4/6

🟨⬛⬛🟩⬛
⬛🟨⬛🟩🟩
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
214,1484021622856114176,2022-01-20 04:35:01+00:00,FSkornia,"Wordle 214 4/6

🟨⬛⬛⬛⬛
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
214,1484021671958777861,2022-01-20 04:35:13+00:00,BeachyTwy,"Wordle 214 4/6

⬜⬜🟩⬜⬜
⬜⬜🟩⬜🟩
⬜⬜🟩⬜🟩
🟩🟩🟩🟩🟩"
214,1484021709489545222,2022-01-20 04:35:21+00:00,madsmarkcum,"Wordle 214 3/6

⬛⬛⬛⬛⬛
🟩⬛⬛🟨⬛
🟩🟩🟩🟩🟩"
214,1484021711368511493,2022-01-20 04:35:22+00:00,richalvarez1,"Wordle 214 3/6

⬜🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩"
214,1484021732415401986,2022-01-20 04:35:27+00:00,hserusj,"Wordle 214 5/6

⬜⬜⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
214,1484021775495483394,2022-01-20 04:35:37+00:00,vfxgordon,"Wordle 214 3/6

⬛⬛⬛⬛⬛
🟩🟩🟨🟨⬛
🟩🟩🟩🟩🟩"
214,1484021786979311620,2022-01-20 04:35:40+00:00,barbross,"Wordle 214 6/6

⬜🟩⬜⬜⬜
⬜🟩⬜🟨⬜
🟨🟩⬜🟨🟨
🟨🟩🟨⬜⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩"
214,1484021789277638656,2022-01-20 04:35:41+00:00,iamAC89,"Wordle 214 4/6

⬛⬛⬛🟨🟩
⬛🟨⬛🟩🟩
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
214,1484021793157529602,2022-01-20 04:35:41+00:00,Hari_vtr,"Wordle 214 4/6

⬛🟨🟨⬛⬛
🟨⬛⬛🟨🟨
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩"
214,1484021817077551107,2022-01-20 04:35:47+00:00,cabailey1291,"Wordle 214 5/6

🟨⬛⬛⬛⬛
⬛🟨🟩⬛⬛
🟨⬛🟩🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩first time. Harder than I thought to think of five letter words. Haha I’m dumb."
214,1484021817866010629,2022-01-20 04:35:47+00:00,rebelmel82,"Wordle 214 3/6

🟨⬛⬛⬛⬛
⬛⬛⬛⬛🟩
🟩🟩🟩🟩🟩"
214,1484021844613214209,2022-01-20 04:35:54+00:00,Icequee13634643,"Wordle 214 3/6

⬛⬛⬛⬛⬛
🟩⬛🟩🟨⬛
🟩🟩🟩🟩🟩"
